ID,Month,Construction,Req_Finish_Fabrics,Fabric_Allowance,Rec_Beam_length(yds),Shrink_allow,act_shrink%,Previous_pdn,Req_grey_fabric,Req_beam_length(yds),Total_pdn_m/c,Rej_and_cut_Piece,Total_pdn_per_order,warp_count,weft_count,epi,ppi
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,15.61814192,2307,5752.688172,6486.217053,2307.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,18.51817197,2299,5752.688172,6486.217053,2299.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,16.63973053,2352,5752.688172,6486.217053,2352.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,17.19092904,2264,5752.688172,6486.217053,2264.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,16.0936357,2294,5752.688172,6486.217053,2294.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,17.49034552,2328,5752.688172,6486.217053,2328.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,14.04535479,2350,5752.688172,6486.217053,2350.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2744.936,18.9,14.97069513,2334,5752.688172,6486.217053,2334.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,13.42355523,2367,5752.688172,6486.217053,2367.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2799.616,18.9,52.35060808,1170,5752.688172,6486.217053,1334.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,19.2270178,2279,5752.688172,6486.217053,2279.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,16.86174104,2273,5752.688172,6486.217053,2273.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,16.93489393,2271,5752.688172,6486.217053,2271.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,44.33065106,1414,5752.688172,6486.217053,1522.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,61.52301447,914,5752.688172,6486.217053,1073.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,17.41612519,2303,5752.688172,6486.217053,2303.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,44.14776884,1364,5752.688172,6486.217053,1527.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,16.78858815,2275,5752.688172,6486.217053,2275.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2744.936,18.9,36.61054393,1558,5752.688172,6486.217053,1740.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,17.00804682,2269,5752.688172,6486.217053,2269.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,16.7520117,2276,5752.688172,6486.217053,2276.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2810.552,18.9,16.5288527,2310,5752.688172,6486.217053,2346.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,30.0027253,1783,5752.688172,6486.217053,1952.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2755.872,18.9,15.77983303,2321,5752.688172,6486.217053,2321.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,50.77065719,1200,5752.688172,6486.217053,1389.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2761.34,18.9,30.46854064,1720,5752.688172,6486.217053,1920.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,38.4296513,1527,5752.688172,6486.217053,1717.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2799.616,18.9,18.34594459,2286,5752.688172,6486.217053,2286.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,44.52572543,1344,5752.688172,6486.217053,1547.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,17.23682889,2308,5752.688172,6486.217053,2308.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,21.61667886,1988,5752.688172,6486.217053,2143.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,18.09286447,2311,5752.688172,6486.217053,2311.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,17.37381127,2259,5752.688172,6486.217053,2259.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,17.33723482,2260,5752.688172,6486.217053,2260.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2821.488,18.9,16.39163449,2359,5752.688172,6486.217053,2359.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,16.56912948,2281,5752.688172,6486.217053,2281.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2766.808,18.9,15.9320054,2326,5752.688172,6486.217053,2326.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,18.25164594,2235,5752.688172,6486.217053,2235.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,15.51558443,2356,5752.688172,6486.217053,2356.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,15.06949525,2322,5752.688172,6486.217053,2322.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2788.68,18.9,16.44792518,2330,5752.688172,6486.217053,2330.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2843.36,18.9,16.71824883,2368,5752.688172,6486.217053,2368.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2843.36,18.9,16.29621293,2380,5752.688172,6486.217053,2380.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2898.04,18.9,16.59880471,2417,5752.688172,6486.217053,2417.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2734.0,18.9,18.2150695,2236,5752.688172,6486.217053,2236.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2766.808,18.9,14.81158071,2357,5752.688172,6486.217053,2357.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2843.36,18.9,16.08519498,2386,5752.688172,6486.217053,2386.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,2668.384,18.9,14.96726108,2269,5752.688172,6486.217053,2269.0,0,0,40,40,110,90
13035-2,February,40x40/110x90,5350,7.0,228338.212,18.9,22.24735473,TOTAL,5752.688172,6486.217053,177539.0,868,191759,40,40,110,90
13013-19,February,40x40/100x70,1000,16.0,1301.384,10.1,70.10874577,227,1190.47619,1210.883944,389.0,0,0,40,40,100,70
13013-19,February,40x40/100x70,1000,16.0,1301.384,10.1,na,,1190.47619,1210.883944,,0,0,40,40,100,70
13013-19,February,40x40/100x70,1000,16.0,1301.384,10.1,70.10874577,TOTAL,1190.47619,1210.883944,389.0,0,191,40,40,100,70
13014-14,February,40x40/100x70,1350,11.2,1662.272,10.3,13.55205406,1437,1520.27027,1549.779308,1437.0,0,0,40,40,100,70
13014-14,February,40x40/100x70,1350,11.2,1662.272,10.3,na,,1520.27027,1549.779308,,0,0,40,40,100,70
13014-14,February,40x40/100x70,1350,11.2,1662.272,10.3,13.55205406,TOTAL,1520.27027,1549.779308,1437.0,6,1461,40,40,100,70
13015-1(A),February,40x40/133x72,450,14.0,585.076,13.0,16.42111452,489,523.255814,549.9665914,489.0,0,0,40,40,133,72
13015-1(A),February,40x40/133x72,450,14.0,585.076,13.0,na,,523.255814,549.9665914,,0,0,40,40,133,72
13015-1(A),February,40x40/133x72,450,14.0,585.076,13.0,16.42111452,TOTAL,523.255814,549.9665914,489.0,9,514,40,40,133,72
13016-1,February,40x40/110x90,25490,7.0,2340.304,14.5,17.91664673,1921,27408.60215,29313.13517,1921.0,0,0,40,40,110,90
13008-1,February,40x40/110x90,4380,7.0,2296.56,14.55,14.39370188,1966,4709.677419,5039.884611,1966.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2405.92,14.55,19.36556494,1940,9559.139785,10229.35484,1940.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2624.64,14.55,17.43629603,2167,9559.139785,10229.35484,2167.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2346.8656,14.55,16.18608241,1967,9559.139785,10229.35484,1967.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2405.92,14.55,15.33384319,2037,9559.139785,10229.35484,2037.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2405.92,14.55,15.83261289,2025,9559.139785,10229.35484,2025.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2334.836,14.55,14.85483349,1988,9559.139785,10229.35484,1988.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2373.112,14.55,17.28161166,1963,9559.139785,10229.35484,1963.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2734.0,14.55,17.19092904,2264,9559.139785,10229.35484,2264.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2296.56,14.55,14.56787543,1962,9559.139785,10229.35484,1962.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2225.476,14.55,15.92809808,1871,9559.139785,10229.35484,1871.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2296.56,14.55,17.87717281,1886,9559.139785,10229.35484,1886.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,1487.296,14.55,16.62722148,1240,9559.139785,10229.35484,1240.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2734.0,14.55,19.16605706,2210,9559.139785,10229.35484,2210.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2384.048,14.55,14.43125306,2040,9559.139785,10229.35484,2040.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2241.88,14.55,18.10444805,1836,9559.139785,10229.35484,1836.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2296.56,14.55,16.87567492,1909,9559.139785,10229.35484,1909.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2296.56,14.55,18.13843313,1880,9559.139785,10229.35484,1880.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2296.56,14.55,14.69850559,1959,9559.139785,10229.35484,1959.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,2460.6,14.55,17.09339186,2040,9559.139785,10229.35484,2040.0,0,0,40,40,110,90
13024-1,February,40x40/110x90,8890,7.0,49284.1776,14.55,16.66493792,TOTAL,9559.139785,10229.35484,41071.0,66,42270,40,40,110,90
13018-1,February,40x40/120x80,41215,7.0,3846.1912,12.5,16.20281384,3223,44317.2043,46313.30787,3223.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3838.536,12.5,14.733117,3273,44317.2043,46313.30787,3273.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3871.344,12.5,15.32656359,3278,44317.2043,46313.30787,3278.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3827.6,12.5,14.20211098,3284,44317.2043,46313.30787,3284.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3860.408,12.5,14.64632754,3295,44317.2043,46313.30787,3295.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3882.28,12.5,15.79690285,3269,44317.2043,46313.30787,3269.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3871.344,12.5,14.9907629,3291,44317.2043,46313.30787,3291.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3860.408,12.5,14.59451954,3297,44317.2043,46313.30787,3297.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3860.408,12.5,14.18005558,3313,44317.2043,46313.30787,3313.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,874.88,12.5,16.67428676,729,44317.2043,46313.30787,729.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3860.408,12.5,14.82765552,3288,44317.2043,46313.30787,3288.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,0.0,12.5,na,3183,44317.2043,46313.30787,3183.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3849.472,12.5,15.3390387,3259,44317.2043,46313.30787,3259.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3882.28,12.5,16.23478987,3252,44317.2043,46313.30787,3252.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,3860.408,12.5,98.05720017,75,44317.2043,46313.30787,75.0,0,0,40,40,120,80
13018-1,February,40x40/120x80,41215,7.0,51045.9672,12.5,15.15686277,TOTAL,44317.2043,46313.30787,43309.0,254,45226,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,14.58828639,2989,43102.15054,45048.67495,2989.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,13.01664228,3044,43102.15054,45048.67495,3044.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,15.6169989,2953,43102.15054,45048.67495,2953.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3521.392,12.51,14.6360303,3006,43102.15054,45048.67495,3006.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,15.01691661,2974,43102.15054,45048.67495,2974.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3515.924,12.51,15.75472052,2962,43102.15054,45048.67495,2962.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,14.13108083,3005,43102.15054,45048.67495,3005.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,781.924,12.51,18.5342821,637,43102.15054,45048.67495,637.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,12.50228603,3062,43102.15054,45048.67495,3062.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,14.93119056,2977,43102.15054,45048.67495,2977.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3455.776,12.51,14.51992259,2954,43102.15054,45048.67495,2954.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3521.392,12.51,14.46564313,3012,43102.15054,45048.67495,3012.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,15.10264265,2971,43102.15054,45048.67495,2971.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,14.33110827,2998,43102.15054,45048.67495,2998.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,3499.52,12.51,15.24551939,2966,43102.15054,45048.67495,2966.0,0,0,40,40,120,80
13018-2,February,40x40/120x80,40085,7.0,49791.608,12.51,14.62416719,TOTAL,43102.15054,45048.67495,42510.0,311,44085,40,40,120,80
13019-2,February,40x40/120x80,2750,7.1,3417.5,12.7,15.64008778,2883,2960.172228,3100.589233,2883.0,0,0,40,40,120,80
13019-2,February,40x40/120x80,2750,7.1,3417.5,12.7,na,,2960.172228,3100.589233,,0,0,40,40,120,80
13019-2,February,40x40/120x80,2750,7.1,3417.5,12.7,15.64008778,TOTAL,2960.172228,3100.589233,2883.0,15,2996,40,40,120,80
13021-2,February,40x40/110x90,15000,7.0,2734.0,14.55,16.60570593,2280,16129.03226,17259.87881,2280.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2799.616,14.55,16.9528964,2325,16129.03226,17259.87881,2325.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2734.0,14.55,18.14191661,2238,16129.03226,17259.87881,2238.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2734.0,14.55,16.53255304,2282,16129.03226,17259.87881,2282.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2788.68,14.55,19.53182151,2068,16129.03226,17259.87881,2244.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2788.68,14.55,24.62383637,1952,16129.03226,17259.87881,2102.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2810.552,14.55,17.88090026,2308,16129.03226,17259.87881,2308.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,2734.0,14.55,17.41038771,2258,16129.03226,17259.87881,2258.0,0,0,40,40,110,90
13021-2,February,40x40/110x90,15000,7.0,22123.528,14.55,18.47141197,TOTAL,16129.03226,17259.87881,18037.0,0,0,40,40,110,90
13023-2,February,40x40/130x90,850,17.0,1170.152,15.7,18.47213012,954,1024.096386,1110.848306,954.0,0,0,40,40,130,90
13023-2,February,40x40/130x90,850,17.0,1170.152,15.7,na,,1024.096386,1110.848306,,0,0,40,40,130,90
13023-2,February,40x40/130x90,850,17.0,1170.152,15.7,18.47213012,TOTAL,1024.096386,1110.848306,954.0,8,972,40,40,130,90
13023-3,February,30x30/110x70,1300,13.4,1727.888,13.6,19.26560055,1395,1501.154734,1588.741413,1395.0,0,0,30,30,110,70
13023-3,February,30x30/110x70,1300,13.4,1727.888,13.6,na,,1501.154734,1588.741413,,0,0,30,30,110,70
13023-3,February,30x30/110x70,1300,13.4,1727.888,13.6,19.26560055,TOTAL,1501.154734,1588.741413,1395.0,9,1437,30,30,110,70
13025-1,February,40x40/110x90,88680,7.0,3247.992,14.5,14.5933857,2774,95354.83871,101980.7307,2774.0,0,0,40,40,110,90
